dataset,speaker_id,l1,gender,utterance_id,textgrid_path,tier_name,start_time,end_time,label,normalized_label,possible_error_type
l2_arctic,TLV,Vietnamese,F,arctic_a0076,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0076.TextGrid,IPA,2.570000,3.460000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0076,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0076.TextGrid,IPA,3.460000,3.540000,"ð,d,s ","ð,d,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0076,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0076.TextGrid,IPA,3.540000,3.920000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0076,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0076.TextGrid,IPA,3.920000,3.990000,"ʃ,s,s","ʃ,s,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0076,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0076.TextGrid,IPA,3.990000,5.000000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0076,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0076.TextGrid,IPA,5.000000,5.060000,"d,ə,s","d,ə,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0076,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0076.TextGrid,IPA,5.060000,5.150000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,words,0.000000,0.080000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,words,0.080000,0.330000,it,it,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,words,0.330000,0.360000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,words,0.360000,0.570000,is,is,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,words,0.570000,0.720000,the,the,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,words,0.720000,1.210000,fire,fire,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,words,1.210000,1.450000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,words,1.450000,1.980000,partly,partly,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,words,1.980000,2.230000,she,she,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,words,2.230000,2.530000,said,said,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,words,2.530000,2.595238,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,0.000000,0.080000,sil,sil,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,0.080000,0.230000,IH1,IH1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,0.230000,0.330000,"T,S,s","T,S,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,0.330000,0.360000,sp,sp,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,0.360000,0.540000,IH1,IH1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,0.540000,0.570000,"Z,T,s","Z,T,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,0.570000,0.670000,"DH,D,s ","DH,D,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,0.670000,0.720000,AH1,AH1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,0.720000,0.880000,F,F,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,0.880000,1.130000,AY1,AY1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,1.130000,1.210000,"R,sil,d","R,sil,d",deletion
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,1.210000,1.450000,sp,sp,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,1.450000,1.550000,P,P,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,1.550000,1.620000,AA1,AA1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,1.620000,1.680000,R,R,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,1.680000,1.780000,T,T,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,1.780000,1.850000,L,L,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,1.850000,1.980000,IY0,IY0,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,1.980000,2.120000,"SH,S,s","SH,S,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,2.120000,2.230000,IY1,IY1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,2.230000,2.370000,S,S,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,2.370000,2.480000,EH1,EH1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,2.480000,2.530000,"D,T,s","D,T,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,2.530000,2.580000,sp,sp,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,phones,2.580000,2.595238,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,IPA,0.000000,0.230000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,IPA,0.230000,0.330000,"t,s,s","t,s,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,IPA,0.330000,0.540000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,IPA,0.540000,0.570000,"z,t,s","z,t,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,IPA,0.570000,0.670000,"ð,d,s ","ð,d,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,IPA,0.670000,1.130000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,IPA,1.130000,1.210000,"ɹ,sil,d ","ɹ,sil,d",deletion
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,IPA,1.210000,1.980000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,IPA,1.980000,2.120000,"ʃ,s,s","ʃ,s,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,IPA,2.120000,2.480000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,IPA,2.480000,2.530000,"d,t,s","d,t,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0077,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0077.TextGrid,IPA,2.530000,2.595238,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,0.000000,0.040000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,0.040000,0.510000,then,then,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,0.510000,0.980000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,0.980000,1.430000,and,and,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,1.430000,1.510000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,1.510000,1.680000,at,at,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,1.680000,2.220000,supper,supper,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,2.220000,2.710000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,2.710000,2.920000,he,he,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,2.920000,3.390000,tried,tried,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,3.390000,3.550000,to,to,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,3.550000,4.140000,fathom,fathom,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,4.140000,4.400000,her,her,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,words,4.400000,4.490000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,0.000000,0.040000,sil,sil,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,0.040000,0.180000,"DH,D,s ","DH,D,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,0.180000,0.360000,EH1,EH1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,0.360000,0.510000,N,N,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,0.510000,0.980000,sp,sp,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,0.980000,1.170000,AE1,AE1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,1.170000,1.360000,N,N,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,1.360000,1.430000,"D,sil,d","D,sil,d",deletion
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,1.430000,1.510000,sp,sp,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,1.510000,1.620000,AE1,AE1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,1.620000,1.680000,"T,S,s","T,S,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,1.680000,1.830000,S,S,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,1.830000,1.890000,AH1,AH1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,1.890000,2.010000,P,P,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,2.010000,2.220000,ER0,ER0,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,2.220000,2.710000,sp,sp,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,2.710000,2.830000,HH,HH,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,2.830000,2.920000,IY1,IY1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,2.920000,3.040000,T,T,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,3.040000,3.100000,R,R,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,3.100000,3.310000,AY1,AY1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,3.310000,3.390000,D,D,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,3.390000,3.460000,T,T,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,3.460000,3.550000,UW1,UW1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,3.550000,3.750000,F,F,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,3.750000,3.850000,AE1,AE1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,3.850000,3.930000,"DH,T,s","DH,T,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,3.930000,4.020000,AH0,AH0,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,4.020000,4.140000,M,M,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,4.140000,4.220000,HH,HH,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,4.220000,4.400000,ER1,ER1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,4.400000,4.470000,sp,sp,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,phones,4.470000,4.490000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,IPA,0.000000,0.040000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,IPA,0.040000,0.180000,"ð,d,s ","ð,d,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,IPA,0.180000,1.360000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,IPA,1.360000,1.430000,"d,sil,d","d,sil,d",deletion
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,IPA,1.430000,1.620000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,IPA,1.620000,1.680000,"t,s,s","t,s,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,IPA,1.680000,3.850000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,IPA,3.850000,3.930000,"ð,t,s ","ð,t,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0078,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0078.TextGrid,IPA,3.930000,4.490000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,words,0.000000,0.030000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,words,0.030000,0.300000,it,it,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,words,0.300000,0.560000,was,was,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,words,0.560000,0.590000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,words,0.590000,0.750000,a,a,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,words,0.750000,1.227448,large,large,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,words,1.227448,1.750000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,words,1.750000,2.190000,canoe,canoe,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,words,2.190000,2.280000,,,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,phones,0.000000,0.030000,sil,sil,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,phones,0.030000,0.160000,IH1,IH1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,phones,0.160000,0.300000,"T,S,s","T,S,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,phones,0.300000,0.390000,W,W,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,phones,0.390000,0.530000,"AO1,AH0,s","AO1,AH0,s",substitution
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,phones,0.530000,0.560000,"Z,sil,d","Z,sil,d",deletion
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,phones,0.560000,0.590000,sp,sp,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,phones,0.590000,0.750000,AH0,AH0,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,phones,0.750000,0.850000,L,L,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,phones,0.850000,0.970000,AA1,AA1,unknown
l2_arctic,TLV,Vietnamese,F,arctic_a0079,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/annotation/arctic_a0079.TextGrid,phones,0.970000,1.020000,"R,sil,d","R,sil,d",deletion
