dataset,speaker_id,l1,gender,split,audio_path,utterance_id,start_time,end_time,label,error_type,target_text
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,3.320000,3.370000,"L,sil,d",deletion,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,3.510000,3.540000,"S,sil,d",deletion,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,3.710000,3.770000,"EH1,EY*,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,3.810000,3.880000,"AH0,IH,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,3.980000,4.220000,"AH0,EY,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,4.410000,4.500000,"AH0,IH,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,4.610000,4.700000,"IY1,IH,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,0.470000,0.500000,"z,sil,d",deletion,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,0.730000,0.790000,"ɛ,æ,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,0.790000,0.822086,"d,t,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,0.822086,0.970000,"ʃ,s,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,1.010000,1.070000,"ɹ,sil,d",deletion,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,1.160000,1.230000,"əɹ,ə,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,1.230000,1.310000,"ð,d,s ",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,2.000000,2.060000,"ɛ,eɪ,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,2.890000,3.050000,"ə,ɔ,s ",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,3.050000,3.160000,"v,f,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,3.320000,3.370000,"l,sil,d",deletion,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,3.510000,3.540000,"s,sil,d",deletion,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,3.710000,3.770000,"ɛ,e,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,3.810000,3.880000,"ə,ɪ,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,3.980000,4.220000,"ə,eɪ,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,4.410000,4.500000,"ə,ɪ,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0013.wav,arctic_a0013,4.610000,4.700000,"i,ɪ,s",substitution,He was a head shorter than his companion of almost delicate physique
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0018.wav,arctic_a0018,0.050000,0.160000,"DH,D,s ",substitution,There was a change now
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0018.wav,arctic_a0018,0.240000,0.310000,"R,sil,d",deletion,There was a change now
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0018.wav,arctic_a0018,0.440000,0.580000,"AA1,ER,s",substitution,There was a change now
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0018.wav,arctic_a0018,0.580000,0.610000,"Z,sil,d",deletion,There was a change now
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0018.wav,arctic_a0018,1.050000,1.100000,"JH,S,s",substitution,There was a change now
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0018.wav,arctic_a0018,0.050000,0.160000,"ð,d,s ",substitution,There was a change now
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0018.wav,arctic_a0018,0.240000,0.310000,"ɹ,sil,d ",deletion,There was a change now
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0018.wav,arctic_a0018,0.440000,0.580000,"ə,əɹ,s",substitution,There was a change now
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0018.wav,arctic_a0018,0.580000,0.610000,"z,sil,d",deletion,There was a change now
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0018.wav,arctic_a0018,1.050000,1.100000,"dʒ,s,s",substitution,There was a change now
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,0.420000,0.490000,"AA1,OW,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,0.710000,0.790000,"D,T,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,0.790000,0.880000,"DH,D,s ",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,1.250000,1.280000,"N,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,1.280000,1.310000,"AH0,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,1.310000,1.340000,"V,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,1.340000,1.370000,"DH,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,1.370000,1.400000,"AH0,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,2.010000,2.070000,"Z,S,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,2.070000,2.170000,"D,T,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,2.480000,2.610000,"L,W,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,2.810000,2.956958,"D,T,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,3.720000,3.800000,"R,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,4.240000,4.270000,"AH0,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,4.270000,4.410000,"Z,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,0.420000,0.490000,"ɑ,ɔ,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,0.710000,0.790000,"d,t,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,0.790000,0.880000,"ð,d,s ",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,1.250000,1.280000,"n,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,1.280000,1.310000,"ə,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,1.310000,1.340000,"v,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,1.340000,1.370000,"ð,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,1.370000,1.400000,"ə,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,2.010000,2.070000,"z,s,s ",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,2.070000,2.170000,"d,t,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,2.480000,2.610000,"l,w,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,2.810000,2.956958,"d,t,s",substitution,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,3.720000,3.800000,"ɹ,sil,d ",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,4.240000,4.270000,"ə,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0019.wav,arctic_a0019,4.270000,4.410000,"z,sil,d",deletion,I followed the line of the proposed railroad looking for chances
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,0.040000,0.110000,"K,G,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,0.230000,0.290000,"B,P,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,0.290000,0.430000,"Z,S,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,0.820000,1.030000,"L,NG,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,1.030000,1.180000,"Z,S,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,1.830000,1.900000,"IH1,IY1,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,2.130000,2.330000,"Z,S,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,2.480000,2.540000,"G,K,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,3.210000,3.340000,"OW1,AO,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,3.340000,3.370000,"N,NG,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,3.950000,4.130000,"Z,S,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,0.040000,0.110000,"kʰ,k,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,0.230000,0.290000,"b,p,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,0.290000,0.430000,"z,s,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,0.820000,1.030000,"l,ŋ,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,1.030000,1.180000,"z,s,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,1.830000,1.900000,"ɪ,i,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,2.130000,2.330000,"z,s,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,2.480000,2.540000,"ɡ,k,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,3.210000,3.340000,"oʊ,ɔ,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,3.340000,3.370000,"n,ŋ,s",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0020.wav,arctic_a0020,3.950000,4.130000,"z,s,s ",substitution,Clubs and balls and cities grew to be only memories
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0021.wav,arctic_a0021,0.030000,0.160000,"IH1,IY1,s ",substitution,It fairly clubbed me into recognizing it
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0021.wav,arctic_a0021,0.160000,0.270000,"T,S,s",substitution,It fairly clubbed me into recognizing it
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0021.wav,arctic_a0021,0.570000,0.640000,"R,sil,d",deletion,It fairly clubbed me into recognizing it
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0021.wav,arctic_a0021,1.192237,1.384758,"sil,AH0,a",addition,It fairly clubbed me into recognizing it
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0021.wav,arctic_a0021,3.390000,3.610000,"T,TH,s",substitution,It fairly clubbed me into recognizing it
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0021.wav,arctic_a0021,0.030000,0.160000,"ɪ,i,s ",substitution,It fairly clubbed me into recognizing it
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0021.wav,arctic_a0021,0.160000,0.270000,"t,s,s",substitution,It fairly clubbed me into recognizing it
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0021.wav,arctic_a0021,0.570000,0.640000,"ɹ,sil,d ",deletion,It fairly clubbed me into recognizing it
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0021.wav,arctic_a0021,1.192237,1.384758,"sil,ə,a",addition,It fairly clubbed me into recognizing it
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0021.wav,arctic_a0021,3.390000,3.610000,"t,θ,s",substitution,It fairly clubbed me into recognizing it
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,0.290000,0.350000,"D,T,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,0.810000,0.890000,"ER1,AO,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,1.100000,1.140000,"R,sil,d",deletion,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,1.140000,1.230000,"P,B,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,1.530000,1.670000,"Z,S,s ",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,1.900000,1.950000,"EY1,EY*,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,1.950000,2.010000,"D,S,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,2.830000,2.900000,"AH0,IY2,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,3.090000,3.190000,"R,sil,d",deletion,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,3.350000,3.380000,"W,sil,d",deletion,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,3.380000,3.410000,"ER0,sil,d",deletion,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,0.290000,0.350000,"d,t,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,0.810000,0.890000,"əɹ,ɔ,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,1.100000,1.140000,"r,sil,d",deletion,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,1.140000,1.230000,"pʰ,p,s ",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,1.530000,1.670000,"z,s,s ",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,1.900000,1.950000,"eɪ,e,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,1.950000,2.010000,"d,s,s",substitution,Hardly were our plans made public before we were met by powerful opposition
l2_arctic,TLV,Vietnamese,F,train,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_a0022.wav,arctic_a0022,2.830000,2.900000,"ə,i,s",substitution,Hardly were our plans made public before we were met by powerful opposition
