split,speaker_id,utterance_id,start_time,end_time,label,actual_error_type,predicted_error_type,audio_path,target_text
test,TLV,arctic_b0469,2.460000,2.510000,"S,K,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,TLV,arctic_b0469,3.120000,3.213622,"S,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,TLV,arctic_b0469,3.415836,3.670000,"sil,R,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,TLV,arctic_b0469,1.500000,1.590000,"sil,d,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,TLV,arctic_b0469,1.770000,1.820000,"v,b,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,TLV,arctic_b0469,2.460000,2.510000,"s,k,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,TLV,arctic_b0469,3.120000,3.213622,"s,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,TLV,arctic_b0469,3.415836,3.670000,"sil,ɹ,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,TLV,arctic_b0481,1.170000,1.240000,"ER0,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,TLV,arctic_b0481,2.040000,2.204873,"sil,AH,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,TLV,arctic_b0481,2.620000,2.766640,"sil,SH,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,TLV,arctic_b0481,2.890000,3.060000,"L,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,TLV,arctic_b0481,2.040000,2.204873,"sil,ə,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,TLV,arctic_b0481,2.620000,2.766640,"sil,ʃ,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,TLV,arctic_b0481,2.890000,3.060000,"l,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,TLV,arctic_b0488,2.290000,2.350000,"S,T,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,TLV,arctic_b0488,4.460000,4.510000,"R,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,TLV,arctic_b0488,2.290000,2.350000,"s,t,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,TLV,arctic_b0488,4.460000,4.510000,"ɹ,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,TLV,arctic_b0503,0.850000,0.880000,"S,CH,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0503,0.880000,0.960000,"T,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0503,0.960000,1.010000,"R,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0503,1.310495,2.210495,"sil,AH,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0503,2.645646,2.670000,"sil,S,a",addition,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0503,3.930000,3.960000,"AA1,AO,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0503,4.500000,4.570000,"D,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0503,0.850000,0.880000,"s,tʃ,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0503,0.880000,0.960000,"t,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0503,0.960000,1.010000,"ɹ,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0503,1.310495,2.210495,"sil,ə,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0503,2.645646,2.670000,"sil,s,a",addition,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0503,3.930000,3.960000,"ɑ,ɔ,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0503,4.500000,4.570000,"d,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,TLV,arctic_b0509,0.520000,0.660000,"L,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,TLV,arctic_b0509,0.910000,0.950000,"L,W,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,TLV,arctic_b0509,1.290000,1.330000,"Z,T,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,TLV,arctic_b0509,2.220000,2.250000,"D,K,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,TLV,arctic_b0509,2.520000,2.560000,"AA1,AH,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,TLV,arctic_b0509,0.520000,0.660000,"l,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,TLV,arctic_b0509,0.910000,0.950000,"l,w,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,TLV,arctic_b0509,1.290000,1.330000,"z,t,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,TLV,arctic_b0509,2.220000,2.250000,"d,k,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,TLV,arctic_b0509,2.520000,2.560000,"ɑ,ʌ,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,TLV,arctic_b0518,0.900000,1.010000,"L,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,TLV,arctic_b0518,1.477480,1.667227,"sil,s,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,TLV,arctic_b0518,2.290000,2.340000,"V,B,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,TLV,arctic_b0518,3.530000,3.570000,"DH,D,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,TLV,arctic_b0518,0.900000,1.010000,"l,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,TLV,arctic_b0518,1.477480,1.667227,"sil,s,a",addition,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,TLV,arctic_b0518,2.290000,2.340000,"v,b,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,TLV,arctic_b0518,3.530000,3.570000,"ð,d,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,TLV,arctic_b0534,0.130000,0.200000,"l,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,TLV,arctic_b0534,0.470000,0.520000,"L,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,TLV,arctic_b0534,1.410000,1.450000,"EH1,AH,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,TLV,arctic_b0534,3.830000,3.860000,"NG,K,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,TLV,arctic_b0534,0.130000,0.200000,"l,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,TLV,arctic_b0534,0.470000,0.520000,"l,sil,d",deletion,substitution,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,TLV,arctic_b0534,1.410000,1.450000,"ɛ,ə,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,TLV,arctic_b0534,3.830000,3.860000,"ŋ,k,s",substitution,deletion,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
