evaluation_slice,split,speaker_id,l1,utterance_id,start_time,end_time,label,actual_error_type,predicted_error_type,confidence,audio_path,target_text
test,test,TLV,Vietnamese,arctic_b0503,3.51,3.59,"AO1,AH,s",substitution,addition,0.3824831545352936,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,test,TLV,Vietnamese,arctic_b0503,3.59,3.66,"F,P,s",substitution,deletion,0.6050633788108826,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,test,TLV,Vietnamese,arctic_b0503,3.93,3.96,"AA1,AO,s",substitution,deletion,0.7315484881401062,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,test,TLV,Vietnamese,arctic_b0509,0.31,0.36,"D,S,s",substitution,deletion,0.4595429301261902,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,TLV,Vietnamese,arctic_b0509,0.52,0.66,"L,sil,d",deletion,substitution,0.4322099983692169,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,TLV,Vietnamese,arctic_b0509,0.91,0.95,"L,W,s",substitution,addition,0.4471017122268677,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,TLV,Vietnamese,arctic_b0509,1.29,1.33,"Z,T,s",substitution,deletion,0.541263222694397,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,TLV,Vietnamese,arctic_b0509,2.22,2.25,"D,K,s",substitution,deletion,0.6900151371955872,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,TLV,Vietnamese,arctic_b0509,2.25,2.4,"P,F,s",substitution,addition,0.6590491533279419,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,TLV,Vietnamese,arctic_b0509,2.52,2.56,"AA1,AH,s",substitution,deletion,0.573270857334137,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,TLV,Vietnamese,arctic_b0509,2.65,2.69,"ER0,sil,d",deletion,addition,0.49560827016830444,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,TLV,Vietnamese,arctic_b0518,0.9,1.01,"L,sil,d",deletion,substitution,0.7905935645103455,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,TLV,Vietnamese,arctic_b0518,1.47748,1.667227,"sil,s,a",addition,substitution,0.7120281457901001,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,TLV,Vietnamese,arctic_b0518,2.29,2.34,"V,B,s",substitution,deletion,0.752274751663208,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,TLV,Vietnamese,arctic_b0518,3.53,3.57,"DH,D,s",substitution,deletion,0.4424491822719574,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,TLV,Vietnamese,arctic_b0534,1.41,1.45,"EH1,AH,s",substitution,deletion,0.5026017427444458,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,TLV,Vietnamese,arctic_b0534,3.83,3.86,"NG,K,s",substitution,deletion,0.7842373847961426,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TLV/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,TNI,Hindi,arctic_b0433,0.17,0.22,"ER0,AH0,s ",substitution,addition,0.48247024416923523,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TNI/wav/arctic_b0433.wav,We are cooking on the coal stove and on the oil burners
test,test,TNI,Hindi,arctic_b0433,0.7,0.73,"DH,D,s ",substitution,deletion,0.6410723924636841,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TNI/wav/arctic_b0433.wav,We are cooking on the coal stove and on the oil burners
test,test,TNI,Hindi,arctic_b0433,2.09,2.14,"DH,D,s ",substitution,addition,0.6178247332572937,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TNI/wav/arctic_b0433.wav,We are cooking on the coal stove and on the oil burners
test,test,TNI,Hindi,arctic_b0433,2.38,2.43,"L,err,s ",substitution,addition,0.45182961225509644,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TNI/wav/arctic_b0433.wav,We are cooking on the coal stove and on the oil burners
test,test,TXHC,Chinese,arctic_b0430,1.27,1.3,"sil,AH0,a",addition,deletion,0.6417796015739441,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0430.wav,They were babbling and chattering all together
test,test,TXHC,Chinese,arctic_b0430,2.47,2.51,"DH,DH*,s",substitution,deletion,0.7244700193405151,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0430.wav,They were babbling and chattering all together
test,test,TXHC,Chinese,arctic_b0456,0.05,0.13,"HH,sil,d",deletion,substitution,0.8273353576660156,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0456.wav,He was an amphibian and a mountaineer
test,test,TXHC,Chinese,arctic_b0461,1.9,1.95,"AE1,AH0,s",substitution,addition,0.3791697025299072,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0461.wav,By virtue of that power we shall remain in power
test,test,TXHC,Chinese,arctic_b0476,1.66,1.7,"DH,Z,s",substitution,addition,0.39131787419319153,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0476.wav,The reorganization of these countries took the form of revolution
test,test,TXHC,Chinese,arctic_b0476,2.13,2.19,"N,NG,s",substitution,deletion,0.475737601518631,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0476.wav,The reorganization of these countries took the form of revolution
test,test,TXHC,Chinese,arctic_b0476,3.29,3.34,"DH,Z,s",substitution,addition,0.4629059135913849,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0476.wav,The reorganization of these countries took the form of revolution
test,test,TXHC,Chinese,arctic_b0476,4.37,4.42,"AH0,OW,s",substitution,addition,0.5358353853225708,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0476.wav,The reorganization of these countries took the form of revolution
test,test,TXHC,Chinese,arctic_b0479,3.71,3.78,"AH0,IY,s",substitution,addition,0.523008406162262,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0479.wav,Violation of this law was made a high misdemeanor and punished accordingly
test,test,TXHC,Chinese,arctic_b0481,1.31,1.36,"R,V,s",substitution,addition,0.6411210298538208,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,test,TXHC,Chinese,arctic_b0481,1.65,1.73,"L,W,s",substitution,deletion,0.673990786075592,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,test,TXHC,Chinese,arctic_b0481,3.64,3.75,"L,sil,d",deletion,substitution,0.4908997118473053,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0481.wav,The task we set ourselves was threefold
test,test,TXHC,Chinese,arctic_b0483,2.29,2.34,"D,sil,d",deletion,addition,0.6191538572311401,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0483.wav,The flower of the artistic and intellectual world were revolutionists
test,test,TXHC,Chinese,arctic_b0483,2.34,2.41,"IH2,IY,s",substitution,addition,0.5216138958930969,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0483.wav,The flower of the artistic and intellectual world were revolutionists
test,test,TXHC,Chinese,arctic_b0483,3.2,3.25,"ER1,AO,s",substitution,deletion,0.41354015469551086,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0483.wav,The flower of the artistic and intellectual world were revolutionists
test,test,TXHC,Chinese,arctic_b0488,0.99,1.03,"Z,DH,s",substitution,addition,0.5104188323020935,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,test,TXHC,Chinese,arctic_b0488,4.13,4.17,"L,W,s",substitution,deletion,0.6364615559577942,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves
test,test,TXHC,Chinese,arctic_b0509,0.436611,0.47,"sil,AH0,a",addition,deletion,0.7369860410690308,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,TXHC,Chinese,arctic_b0509,0.92,0.97,"L,W,s",substitution,addition,0.6621896028518677,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,TXHC,Chinese,arctic_b0509,1.44,1.48,"T,L,s",substitution,addition,0.4717167019844055,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,TXHC,Chinese,arctic_b0509,1.7,1.82,"D,AH0,s",substitution,addition,0.6084002256393433,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,TXHC,Chinese,arctic_b0509,2.64,2.69,"ER0,AH0,s",substitution,deletion,0.4167156517505646,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly
test,test,TXHC,Chinese,arctic_b0527,2.79,2.828839,"sil,R,a",addition,deletion,0.5910345911979675,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0527.wav,The very idea of it was preposterous
test,test,TXHC,Chinese,arctic_b0527,3.324306,3.55,"S,ZH,s",substitution,addition,0.4913739860057831,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0527.wav,The very idea of it was preposterous
test,test,TXHC,Chinese,arctic_b0531,1.92,2.01,"N,N*,s",substitution,deletion,0.43574824929237366,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0531.wav,I am sure it must have been some adventure
test,test,TXHC,Chinese,arctic_b0531,2.5,2.53,"D,D*,s",substitution,deletion,0.7268715500831604,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/TXHC/wav/arctic_b0531.wav,I am sure it must have been some adventure
test,test,YBAA,Arabic,arctic_b0432,2.701987,2.72,"R,R*,s",substitution,deletion,0.7244873046875,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0432.wav,He is a candidate rising from the serf class to our class
test,test,YBAA,Arabic,arctic_b0432,3.38,3.46,"R,R*,s",substitution,deletion,0.6652584075927734,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0432.wav,He is a candidate rising from the serf class to our class
test,test,YBAA,Arabic,arctic_b0433,0.55,0.66,"R,R*,s",substitution,addition,0.5131467580795288,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0433.wav,We are cooking on the coal stove and on the oil burners
test,test,YBAA,Arabic,arctic_b0433,4.745149,4.76,"R,R*,s",substitution,deletion,0.6658291816711426,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0433.wav,We are cooking on the coal stove and on the oil burners
test,test,YBAA,Arabic,arctic_b0434,0.654448,0.68,"R,R*,s",substitution,deletion,0.695518434047699,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0434.wav,The steward has just tendered me a respectful bit of advice
test,test,YBAA,Arabic,arctic_b0434,0.68,0.86,"D,T,s",substitution,deletion,0.4236157536506653,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0434.wav,The steward has just tendered me a respectful bit of advice
test,test,YBAA,Arabic,arctic_b0438,0.74,0.79,"AH0,IH0,s",substitution,addition,0.5143182873725891,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0438.wav,They ran the canoe in and climbed the high earth bank
test,test,YBAA,Arabic,arctic_b0438,0.87,0.95,"AH0,AE0,s",substitution,addition,0.5560502409934998,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0438.wav,They ran the canoe in and climbed the high earth bank
test,test,YBAA,Arabic,arctic_b0438,3.986448,4.01,"R,R*,s",substitution,deletion,0.7202366590499878,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0438.wav,They ran the canoe in and climbed the high earth bank
test,test,YBAA,Arabic,arctic_b0452,1.335373,1.38,"R,R*,s",substitution,deletion,0.7560906410217285,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0452.wav,They saw each other for the first time in Boston
test,test,YBAA,Arabic,arctic_b0452,2.13,2.16,"F,M,s",substitution,deletion,0.6409425139427185,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0452.wav,They saw each other for the first time in Boston
test,test,YBAA,Arabic,arctic_b0452,2.16,2.2,"ER1,OW1,s",substitution,deletion,0.6266189217567444,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0452.wav,They saw each other for the first time in Boston
test,test,YBAA,Arabic,arctic_b0455,0.65,0.72,"R,R*,s",substitution,deletion,0.664293646812439,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0455.wav,His reward should have been peace and repose
test,test,YBAA,Arabic,arctic_b0461,2.483129,2.52,"R,R*,s",substitution,deletion,0.7425484657287598,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0461.wav,By virtue of that power we shall remain in power
test,test,YBAA,Arabic,arctic_b0461,4.02,4.07,"P,B,s",substitution,addition,0.49869289994239807,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0461.wav,By virtue of that power we shall remain in power
test,test,YBAA,Arabic,arctic_b0461,4.26544,4.29,"R,R*,s",substitution,deletion,0.7666172385215759,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0461.wav,By virtue of that power we shall remain in power
test,test,YBAA,Arabic,arctic_b0469,0.28,0.31,"R,R*,s",substitution,deletion,0.5354592204093933,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,YBAA,Arabic,arctic_b0490,2.051894,2.09,"sil,G,a",addition,deletion,0.4640752673149109,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0490.wav,What an excited whispering and conferring took place
test,test,YBAA,Arabic,arctic_b0490,3.239667,3.26,"R,R*,s",substitution,deletion,0.7344759106636047,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0490.wav,What an excited whispering and conferring took place
test,test,YBAA,Arabic,arctic_b0492,4.17,4.27,"R,R*,s",substitution,deletion,0.402523398399353,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0492.wav,Thus he turned the tenets and jargons of psychology back on me
test,test,YBAA,Arabic,arctic_b0494,0.351226,0.39,"R,R*,s",substitution,deletion,0.6886906027793884,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem
test,test,YBAA,Arabic,arctic_b0494,2.16,2.19,"AA1,OW1,s",substitution,deletion,0.7196663618087769,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem
test,test,YBAA,Arabic,arctic_b0495,3.82,3.87,"D,Y,s",substitution,deletion,0.5761975049972534,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0495.wav,We who have endured so much surely can endure a little more
test,test,YBAA,Arabic,arctic_b0495,3.98,4.02,"R,R*,s",substitution,addition,0.4395310878753662,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0495.wav,We who have endured so much surely can endure a little more
test,test,YBAA,Arabic,arctic_b0495,4.44,4.51,"R,R*,s",substitution,deletion,0.7603287100791931,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0495.wav,We who have endured so much surely can endure a little more
test,test,YBAA,Arabic,arctic_b0503,2.81,2.85,"EH2,IH2,s",substitution,deletion,0.4741968512535095,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land
test,test,YBAA,Arabic,arctic_b0504,1.45,1.53,"R,R*,s",substitution,deletion,0.4958971440792084,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0504.wav,The life there was healthful and athletic but too juvenile
test,test,YBAA,Arabic,arctic_b0504,2.69,2.81,"L,L*,s",substitution,deletion,0.3920552134513855,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0504.wav,The life there was healthful and athletic but too juvenile
test,test,YBAA,Arabic,arctic_b0504,6.32,6.35,"AH0,IH0,s",substitution,deletion,0.5844588875770569,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0504.wav,The life there was healthful and athletic but too juvenile
test,test,YBAA,Arabic,arctic_b0506,2.468459,2.5,"sil,K,a",addition,deletion,0.6155166625976562,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0506.wav,It would help to tide me along until I got steady employment
test,test,YBAA,Arabic,arctic_b0506,4.7,4.73,"EH1,IH1,s",substitution,deletion,0.7130144834518433,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0506.wav,It would help to tide me along until I got steady employment
test,test,YBAA,Arabic,arctic_b0518,2.97,3.02,"IH1,AH0,s",substitution,deletion,0.49893084168434143,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,YBAA,Arabic,arctic_b0534,1.24,1.33,"B,P,s",substitution,deletion,0.62845778465271,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,YBAA,Arabic,arctic_b0534,1.37,1.4,"EH1,AH0,s",substitution,deletion,0.5904233455657959,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,YBAA,Arabic,arctic_b0534,3.44,3.5,"B,P,s",substitution,deletion,0.7336152195930481,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0534.wav,I'll tell you the librarian said with a brightening face
test,test,YBAA,Arabic,arctic_b0538,1.329841,1.34,"R,R*,s",substitution,deletion,0.4981931447982788,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YBAA/wav/arctic_b0538.wav,At the best they were necessary accessories
test,test,YDCK,Korean,arctic_b0469,2.79,2.85,"IH1,IY1,s",substitution,addition,0.642217218875885,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YDCK/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,YDCK,Korean,arctic_b0518,3.84,3.89,"DH,D,s",substitution,addition,0.6395213007926941,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YDCK/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,YKWK,Korean,arctic_b0469,2.48,2.53,"DH, D, s",substitution,addition,0.5368403792381287,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YKWK/wav/arctic_b0469.wav,Very few people knew of the existence of this law
test,test,YKWK,Korean,arctic_b0518,1.1,1.14,"OW0, AO, s",substitution,deletion,0.4877162277698517,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YKWK/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,YKWK,Korean,arctic_b0518,2.85,2.89,"DH, D, s",substitution,addition,0.4278064966201782,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/YKWK/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village
test,test,ZHAA,Arabic,arctic_b0428,1.08,1.13,"EH1,IH,s",substitution,addition,0.41573986411094666,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0428.wav,The history of our westward faring race is written in it
test,test,ZHAA,Arabic,arctic_b0428,2.04,2.07,"sil,K,a",addition,deletion,0.666713535785675,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0428.wav,The history of our westward faring race is written in it
test,test,ZHAA,Arabic,arctic_b0428,2.8,2.84,"R,R*,s",substitution,addition,0.4056621491909027,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0428.wav,The history of our westward faring race is written in it
test,test,ZHAA,Arabic,arctic_b0432,1.81,1.86,"DH,D,s",substitution,addition,0.5657508373260498,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0432.wav,He is a candidate rising from the serf class to our class
test,test,ZHAA,Arabic,arctic_b0433,0.47,0.53,"UH1,UH*,s",substitution,addition,0.6310108304023743,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0433.wav,We are cooking on the coal stove and on the oil burners
test,test,ZHAA,Arabic,arctic_b0433,0.759886,0.8,"sil,G,a",addition,deletion,0.5806853771209717,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0433.wav,We are cooking on the coal stove and on the oil burners
test,test,ZHAA,Arabic,arctic_b0433,2.57,2.62,"DH,D,s",substitution,addition,0.4825657308101654,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0433.wav,We are cooking on the coal stove and on the oil burners
test,test,ZHAA,Arabic,arctic_b0434,2.29,2.33,"EH1,IH,s",substitution,deletion,0.48378658294677734,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0434.wav,The steward has just tendered me a respectful bit of advice
test,test,ZHAA,Arabic,arctic_b0434,3.21,3.25,"EH1,IH,s",substitution,deletion,0.4762861132621765,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0434.wav,The steward has just tendered me a respectful bit of advice
test,test,ZHAA,Arabic,arctic_b0438,0.91,1.01,"AH0,AE,s",substitution,addition,0.5218822956085205,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0438.wav,They ran the canoe in and climbed the high earth bank
test,test,ZHAA,Arabic,arctic_b0444,2.69,2.81,"Z,S,s",substitution,addition,0.6696267127990723,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0444.wav,He did not know what went on in the minds of his superiors
test,test,ZHAA,Arabic,arctic_b0444,3.92,3.97,"ER0,AH0,s",substitution,addition,0.49053236842155457,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0444.wav,He did not know what went on in the minds of his superiors
test,test,ZHAA,Arabic,arctic_b0452,0.39,0.53,"AO1,OW,s",substitution,addition,0.4000456631183624,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0452.wav,They saw each other for the first time in Boston
test,test,ZHAA,Arabic,arctic_b0455,0.24,0.27,"R,T,s",substitution,deletion,0.589317798614502,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0455.wav,His reward should have been peace and repose
test,test,ZHAA,Arabic,arctic_b0455,0.27,0.31,"IY0,UW,s",substitution,addition,0.5343396067619324,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0455.wav,His reward should have been peace and repose
test,test,ZHAA,Arabic,arctic_b0455,0.52,0.58,"D,sil,d",deletion,substitution,0.40036630630493164,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0455.wav,His reward should have been peace and repose
test,test,ZHAA,Arabic,arctic_b0455,0.69,0.73,"UH1,IH,s",substitution,addition,0.6705648303031921,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0455.wav,His reward should have been peace and repose
test,test,ZHAA,Arabic,arctic_b0490,2.055749,2.09,"sil,G,a",addition,deletion,0.5791038870811462,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0490.wav,What an excited whispering and conferring took place
test,test,ZHAA,Arabic,arctic_b0492,3.28,3.35,"N,sil,d",deletion,addition,0.46901023387908936,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0492.wav,Thus he turned the tenets and jargon of psychology back on me
test,test,ZHAA,Arabic,arctic_b0494,0.8,0.9,"T,sil,d",deletion,addition,0.39011910557746887,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem
test,test,ZHAA,Arabic,arctic_b0494,2.59,2.667622,"sil,OW,a",addition,substitution,0.46568217873573303,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem
test,test,ZHAA,Arabic,arctic_b0494,2.76,2.82,"UW1,sil,d",deletion,substitution,0.3804377317428589,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem
test,test,ZHAA,Arabic,arctic_b0494,2.92,2.96,"AH0,sil,d",deletion,addition,0.5275335907936096,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem
test,test,ZHAA,Arabic,arctic_b0495,1.38,1.45,"D,sil,d",deletion,substitution,0.6973421573638916,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0495.wav,We who have endured so much surely can endure a little more
test,test,ZHAA,Arabic,arctic_b0495,2.28,2.34,"R,sil,d",deletion,substitution,0.4301755726337433,ai-training/datasets/l2-arctic/raw/l2arctic_release_v5.0/ZHAA/wav/arctic_b0495.wav,We who have endured so much surely can endure a little more
